"run","tick","averagePrice","exchangedQuantity"
1,1.0,3.1125000000000003,4.134543636000001E7
1,2.0,4.645833333333333,4.140350253E7
1,3.0,4.640833333333331,4.140945358999999E7
1,4.0,4.631666666666666,4.153055689999999E7
1,5.0,4.6275,4.1377673559999995E7
1,6.0,4.619999999999999,4.153250196E7
1,7.0,4.613333333333332,4.148117070999999E7
1,8.0,4.608333333333333,4.1423918449999996E7
1,9.0,4.600833333333334,4.145328914E7
1,10.0,4.596666666666666,4.1375812470000006E7
1,11.0,4.59,4.141295983E7
1,12.0,4.5825000000000005,4.135908916E7
1,13.0,4.577500000000001,4.1387980169999994E7
1,14.0,4.569999999999999,4.135265868E7
1,15.0,4.5633333333333335,4.136051344E7
1,16.0,4.554166666666666,4.139436947E7
1,17.0,4.546666666666666,4.142468069E7
1,18.0,4.538333333333333,4.1329629089999996E7
1,19.0,4.5299999999999985,4.133681789E7
1,20.0,4.520833333333334,4.135872465E7
1,21.0,4.509166666666666,4.1428204660000004E7
1,22.0,4.501666666666667,4.1413749870000005E7
1,23.0,4.493333333333333,4.1244712330000006E7
1,24.0,4.4825,4.1283459629999995E7
1,25.0,4.473333333333333,4.135682704E7
1,26.0,4.461666666666667,4.138428231E7
1,27.0,4.4525,4.1265312660000004E7
1,28.0,4.440833333333334,4.1354858379999995E7
1,29.0,4.430000000000001,4.1335172720000006E7
1,30.0,4.4191666666666665,4.133131793999999E7
1,31.0,4.409166666666666,4.130265429000001E7
1,32.0,4.3975,4.128893624E7
1,33.0,4.384166666666667,4.1368147879999995E7
1,34.0,4.3725,4.1351832E7
1,35.0,4.359166666666666,4.132370024E7
1,36.0,4.345833333333333,4.1362387379999995E7
1,37.0,4.3308333333333335,4.134399063999999E7
1,38.0,4.317499999999999,4.1331388230000004E7
1,39.0,4.303333333333333,4.1264380010000005E7
1,40.0,4.290833333333333,4.121785446E7
1,41.0,4.274166666666667,4.135055636E7
1,42.0,4.26,4.130923983E7
1,43.0,4.246666666666667,4.126616673E7
1,44.0,4.230833333333333,4.133976613999999E7
1,45.0,4.215,4.128869560000001E7
1,46.0,4.199166666666667,4.133842564E7
1,47.0,4.184166666666666,4.125891554000001E7
1,48.0,4.1675,4.1305074160000004E7
1,49.0,4.151666666666666,4.1263258779999994E7
1,50.0,4.134166666666666,4.127405225E7
1,51.0,4.116666666666667,4.1275809800000004E7
1,52.0,4.099166666666667,4.125473755E7
1,53.0,4.079166666666667,4.131781278E7
1,54.0,4.058333333333333,4.127469965E7
1,55.0,4.039166666666667,4.1214757050000004E7
1,56.0,4.0175,4.128165889E7
1,57.0,3.9958333333333327,4.125345219E7
1,58.0,3.9724999999999997,4.124190374E7
1,59.0,3.951666666666667,4.123767441E7
1,60.0,3.925,4.123868397E7
1,61.0,3.901666666666667,4.1240431989999995E7
1,62.0,3.8741666666666665,4.121776247E7
1,63.0,3.8466666666666667,4.124093464E7
1,64.0,3.8166666666666664,4.1241923230000004E7
1,65.0,3.788333333333333,4.12379015E7
1,66.0,3.756666666666667,4.12041028E7
1,67.0,3.724166666666667,4.121000232E7
1,68.0,3.6908333333333334,4.120385752000001E7
1,69.0,3.6550000000000002,4.122381755E7
1,70.0,3.615833333333333,4.122469356E7
1,71.0,3.5791666666666666,4.118379826E7
1,72.0,3.5375,4.119499584E7
1,73.0,3.4949999999999997,4.123563081E7
1,74.0,3.4508333333333336,4.120043735E7
1,75.0,3.3966666666666665,4.11985484E7
1,76.0,3.3491666666666666,4.124310197E7
1,77.0,3.2925,4.118884022E7
1,78.0,3.2408333333333332,4.115627167999999E7
1,79.0,3.1725000000000003,4.119731904E7
1,80.0,3.1149999999999998,4.116383614E7
1,81.0,3.0366666666666666,4.115766156E7
1,82.0,2.9716666666666667,4.118027166E7
1,83.0,2.899166666666667,4.115009961E7
1,84.0,2.810833333333333,4.1163187330000006E7
1,85.0,2.725833333333333,4.114217741E7
1,86.0,2.6350000000000002,4.117589166E7
1,87.0,2.503333333333333,4.114667227E7
1,88.0,2.3691666666666666,4.115934013999999E7
1,89.0,2.2475,4.115898756E7
1,90.0,2.1266666666666665,4.115827373E7
1,91.0,1.9933333333333334,4.115402411E7
1,92.0,1.8549999999999998,4.114497454000001E7
1,93.0,1.6720833333333334,4.1018621739999995E7
1,94.0,1.5054166666666666,4.111466692E7
1,95.0,1.3833333333333333,4.040575312E7
1,96.0,1.4083333333333334,3.8817132230000004E7
1,97.0,1.4133333333333333,3.8051187449999996E7
1,98.0,1.4120833333333334,3.813518297E7
1,99.0,1.4129166666666668,3.80944251E7
1,100.0,1.4120833333333331,3.820718337E7
1,101.0,1.4124999999999999,3.811900902E7
1,102.0,1.4166666666666665,3.822609053E7
1,103.0,1.4016666666666666,3.8289122989999995E7
1,104.0,1.4091666666666665,3.8234727120000005E7
1,105.0,1.40625,3.811835167999999E7
1,106.0,1.4395833333333334,3.8060403160000004E7
1,107.0,1.4279166666666665,3.818313486000001E7
1,108.0,1.4220833333333331,3.8149803550000004E7
1,109.0,1.4129166666666668,3.8238058559999995E7
1,110.0,1.4345833333333333,3.807224506E7
1,111.0,1.4516666666666667,3.796687286E7
1,112.0,1.4420833333333334,3.8090517309999995E7
1,113.0,1.4454166666666666,3.8137945699999996E7
1,114.0,1.4458333333333333,3.809602514E7
1,115.0,1.44125,3.833589483999999E7
1,116.0,1.4270833333333333,3.823263429000001E7
1,117.0,1.4475,3.8258400989999995E7
1,118.0,1.42375,3.831330057E7
1,119.0,1.4224999999999999,3.831193843E7
1,120.0,1.4124999999999999,3.832150962E7
1,121.0,1.4112500000000001,3.8299717339999996E7
1,122.0,1.39,3.828135213999999E7
1,123.0,1.4208333333333334,3.8143076800000004E7
1,124.0,1.4037499999999998,3.821152457E7
1,125.0,1.3966666666666665,3.823515627E7
1,126.0,1.3891666666666669,3.820131187E7
1,127.0,1.4258333333333333,3.772360444E7
1,128.0,1.4224999999999999,3.787443958E7
1,129.0,1.4533333333333334,3.762836394E7
1,130.0,1.4675,3.781460829E7
1,131.0,1.4749999999999999,3.804152833E7
1,132.0,1.4812500000000002,3.819067632000001E7
1,133.0,1.46875,3.82447406E7
1,134.0,1.465833333333333,3.849213368000001E7
1,135.0,1.4375000000000002,3.850978735000001E7
1,136.0,1.4283333333333332,3.854353862E7
1,137.0,1.4120833333333331,3.843356266E7
1,138.0,1.4000000000000001,3.852148144E7
1,139.0,1.4141666666666668,3.807710848E7
1,140.0,1.4570833333333333,3.7861830559999995E7
1,141.0,1.4404166666666665,3.8135091370000005E7
1,142.0,1.4233333333333333,3.820977267E7
1,143.0,1.4170833333333333,3.819791789999999E7
1,144.0,1.4316666666666664,3.810066155E7
1,145.0,1.4729166666666667,3.78828767E7
1,146.0,1.4558333333333333,3.814135422E7
1,147.0,1.4454166666666668,3.8253813349999994E7
1,148.0,1.4420833333333334,3.831694932E7
1,149.0,1.4275,3.835479061E7
1,150.0,1.4375,3.8280225419999994E7
1,151.0,1.4154166666666665,3.825316481E7
1,152.0,1.4004166666666669,3.841726054000001E7
1,153.0,1.4012499999999999,3.824176092E7
1,154.0,1.4045833333333335,3.8288658300000004E7
1,155.0,1.3845833333333333,3.832559103E7
1,156.0,1.38,3.828916542E7
1,157.0,1.3825,3.814989375999999E7
1,158.0,1.3908333333333336,3.8098142739999995E7
1,159.0,1.3995833333333334,3.811807503E7
1,160.0,1.3912499999999999,3.8185974989999995E7
1,161.0,1.4016666666666668,3.811968493000001E7
1,162.0,1.39625,3.811912052E7
1,163.0,1.4179166666666667,3.813274148E7
1,164.0,1.4108333333333334,3.8200330910000004E7
1,165.0,1.4000000000000001,3.820957532E7
1,166.0,1.397916666666667,3.821099928E7
1,167.0,1.4220833333333334,3.814267533E7
1,168.0,1.41125,3.8210921510000005E7
1,169.0,1.40125,3.8217694309999995E7
1,170.0,1.4233333333333333,3.760435618E7
1,171.0,1.4654166666666666,3.769192255E7
1,172.0,1.4679166666666665,3.7859513089999996E7
1,173.0,1.4754166666666666,3.8063643800000004E7
1,174.0,1.4579166666666663,3.8160092949999996E7
1,175.0,1.4658333333333335,3.826808247E7
1,176.0,1.4508333333333332,3.829929294E7
1,177.0,1.4416666666666667,3.849226619E7
1,178.0,1.4191666666666665,3.8478724629999995E7
1,179.0,1.4233333333333338,3.8438786059999995E7
1,180.0,1.3950000000000002,3.849393589E7
1,181.0,1.3979166666666667,3.8397360379999995E7
1,182.0,1.3837499999999998,3.8242478160000004E7
1,183.0,1.38375,3.814078987E7
1,184.0,1.39,3.814118186000001E7
1,185.0,1.39,3.81392455E7
1,186.0,1.3958333333333333,3.820117662E7
1,187.0,1.3891666666666667,3.818705663E7
1,188.0,1.4062499999999998,3.818901176E7
1,189.0,1.3949999999999998,3.822001319E7
1,190.0,1.39125,3.823782085E7
1,191.0,1.3812499999999996,3.825199177E7
1,192.0,1.382083333333333,3.8239364089999996E7
1,193.0,1.3808333333333331,3.823061022E7
1,194.0,1.4433333333333334,3.7928121699999996E7
1,195.0,1.5155833333333333,3.7851512019999996E7
1,196.0,1.5313333333333332,3.809386238E7
1,197.0,1.5566666666666669,3.819595735E7
1,198.0,1.5817500000000002,3.84377021E7
1,199.0,1.5865833333333332,3.872919768E7
1,200.0,1.6804999999999999,3.7227122230000004E7
1,201.0,1.7438333333333333,3.761137903000001E7
1,202.0,1.9153333333333333,3.7379151279999994E7
1,203.0,1.9973333333333327,3.769113211E7
1,204.0,2.05325,3.813315539E7
1,205.0,2.067,3.861263777E7
1,206.0,2.0527499999999996,3.883857771E7
1,207.0,2.1091666666666664,3.88781809E7
1,208.0,2.1216666666666666,3.887538997E7
1,209.0,2.1224999999999996,3.889780078E7
1,210.0,2.098333333333333,3.893236311E7
1,211.0,2.1166666666666667,3.857061839E7
1,212.0,2.1500000000000004,3.931320864000001E7
1,213.0,2.1100000000000003,3.9340058309999995E7
1,214.0,2.039166666666667,3.9567343370000005E7
1,215.0,2.0258333333333334,3.957480197E7
1,216.0,1.9958333333333333,3.958711982E7
1,217.0,1.9849999999999999,3.9520059120000005E7
1,218.0,1.9141666666666666,3.971460146E7
1,219.0,1.9275,3.974889625E7
1,220.0,1.916,3.969939299000001E7
1,221.0,1.8891666666666667,3.988298227E7
1,222.0,1.8616666666666668,4.0031682989999995E7
1,223.0,1.8725,4.0179707120000005E7
1,224.0,1.8350000000000002,3.963901933E7
1,225.0,1.8716666666666666,3.986879942E7
1,226.0,1.8783333333333334,3.976269929E7
1,227.0,1.864166666666667,3.975711039E7
1,228.0,1.8566666666666667,3.977053896E7
1,229.0,1.8858333333333335,3.967683762E7
1,230.0,1.974,3.91200731E7
1,231.0,2.049166666666667,3.934000150999999E7
1,232.0,2.1,3.936602188999999E7
1,233.0,2.0824999999999996,3.9791731410000004E7
1,234.0,2.1675,3.965890227E7
1,235.0,2.265833333333333,3.931474586E7
1,236.0,2.3108333333333335,3.944163939E7
1,237.0,2.3400000000000003,3.943342008E7
1,238.0,2.35,3.954943975E7
1,239.0,2.3925,3.9557811720000006E7
1,240.0,2.4733333333333336,3.9593530949999996E7
1,241.0,2.4741666666666666,3.985762679E7
1,242.0,2.4361666666666673,4.0073960849999994E7
1,243.0,2.423166666666667,4.015808355E7
1,244.0,2.393583333333333,4.029122585E7
1,245.0,2.3866666666666667,4.02187892E7
1,246.0,2.354166666666667,4.031175089E7
1,247.0,2.2950000000000004,4.03387958E7
1,248.0,2.3141666666666665,3.994098892E7
1,249.0,2.288333333333334,4.005783798E7
1,250.0,2.2841666666666667,4.004391305E7
1,251.0,2.2416666666666663,4.0032411260000005E7
1,252.0,2.211666666666667,4.0034621690000005E7
1,253.0,2.2816666666666663,3.95849123E7
1,254.0,2.2156666666666665,3.9673667379999995E7
1,255.0,2.21475,3.985113044E7
1,256.0,2.194166666666667,4.002903514E7
1,257.0,2.1941666666666664,4.015232108E7
1,258.0,2.1641666666666666,4.022046253000001E7
1,259.0,2.1358333333333337,4.031796345E7
1,260.0,2.0858333333333334,4.027154586E7
1,261.0,2.0708333333333333,4.041120997E7
1,262.0,1.9708333333333334,4.060213953000001E7
1,263.0,1.9259999999999997,4.0549570879999995E7
1,264.0,1.9025,4.0582109800000004E7
1,265.0,1.7899999999999998,4.081362563999999E7
1,266.0,1.7578333333333331,4.06700475E7
1,267.0,1.7966666666666666,4.098665156999999E7
1,268.0,1.9025,4.100036044E7
1,269.0,1.9416666666666664,4.1142753809999995E7
1,270.0,1.96,4.123203259E7
1,271.0,2.0174999999999996,4.118430746E7
1,272.0,1.9525000000000001,4.250110814E7
1,273.0,1.9058333333333333,4.247863145E7
1,274.0,1.8774999999999997,4.2318127199999996E7
1,275.0,1.83,4.231466420999999E7
1,276.0,1.8425,4.232419672E7
1,277.0,1.804166666666667,4.230424492E7
1,278.0,1.7875,4.2419693059999995E7
1,279.0,1.7783333333333333,4.244588914E7
1,280.0,1.72725,4.242038394E7
1,281.0,1.7084166666666667,4.258979545E7
1,282.0,1.6708333333333334,4.2544594410000004E7
1,283.0,1.645,4.237553931999999E7
1,284.0,1.6770833333333333,4.202035946999999E7
1,285.0,1.6861666666666668,4.174045071E7
1,286.0,1.6956666666666669,4.1803994089999996E7
1,287.0,1.6721666666666666,4.1804384489999995E7
1,288.0,1.6994999999999998,4.17284666E7
1,289.0,1.6846666666666668,4.1662779510000005E7
1,290.0,1.7256666666666667,4.164236062E7
1,291.0,1.7591666666666665,4.185887245E7
1,292.0,1.7724166666666668,4.184571435E7
1,293.0,1.8131666666666664,4.219805205E7
1,294.0,1.7588333333333335,4.2298135980000004E7
1,295.0,1.7465000000000002,4.251509559E7
1,296.0,1.73,4.218073546E7
1,297.0,1.7494999999999998,4.2187199599999994E7
1,298.0,1.7441666666666666,4.232146897E7
1,299.0,1.7398333333333331,4.2478385769999996E7
1,300.0,1.6835,4.2746586269999996E7
1,301.0,1.659,4.293008405E7
1,302.0,1.679166666666667,4.264409529000001E7
1,303.0,1.7083333333333333,4.266986987E7
1,304.0,1.7348333333333332,4.269842268E7
1,305.0,1.7509166666666665,4.271645959E7
1,306.0,1.7931666666666666,4.2691237239999995E7
1,307.0,1.8116666666666668,4.277533919E7
1,308.0,1.7603333333333333,4.296673183E7
1,309.0,1.7765,4.321186378E7
1,310.0,1.7695833333333333,4.356406011E7
1,311.0,1.7075,4.3641193379999995E7
1,312.0,1.6908333333333334,4.366379937E7
1,313.0,1.6504999999999999,4.358061414000001E7
1,314.0,1.6391666666666667,4.3578413489999995E7
1,315.0,1.6744166666666667,4.337650496E7
1,316.0,1.6389166666666668,4.335826883E7
1,317.0,1.6404999999999998,4.349303275999999E7
1,318.0,1.5999999999999999,4.371147747E7
1,319.0,1.6450000000000002,4.309243257E7
1,320.0,1.6268333333333334,4.290406489E7
1,321.0,1.6540000000000001,4.281156913E7
1,322.0,1.6495,4.297612104000001E7
1,323.0,1.6219166666666671,4.336968188E7
1,324.0,1.62,4.3282884199999996E7
1,325.0,1.6704166666666667,4.26866924E7
1,326.0,1.7881666666666667,4.211624894E7
1,327.0,1.8331666666666666,4.2491439480000004E7
1,328.0,1.811,4.2909345870000005E7
1,329.0,1.8008333333333333,4.298112122E7
1,330.0,1.7771666666666668,4.288248925E7
1,331.0,1.8183333333333334,4.296590542999999E7
1,332.0,1.9906666666666668,4.0686914300000004E7
1,333.0,2.1149999999999998,4.111794164E7
1,334.0,2.201666666666667,4.134837539E7
1,335.0,2.3049999999999997,4.135519404000001E7
1,336.0,2.4025000000000003,4.137954195E7
1,337.0,2.4925,4.12336518E7
1,338.0,2.4914166666666664,4.16985202E7
1,339.0,2.38025,4.171036492E7
1,340.0,2.2636666666666665,4.184558961E7
1,341.0,2.1417499999999996,4.1809558870000005E7
1,342.0,2.0116666666666667,4.181631211000001E7
1,343.0,1.8401666666666667,4.1710082599999994E7
1,344.0,1.851,3.936762545E7
1,345.0,1.8508333333333333,3.90537875E7
1,346.0,1.96,3.77636002E7
1,347.0,1.8664166666666666,3.927287235E7
1,348.0,1.8149166666666665,3.941219708E7
1,349.0,1.859,3.8494452160000004E7
1,350.0,1.896,3.81612903E7
1,351.0,2.0249166666666665,3.707739839E7
1,352.0,2.050333333333333,3.782265754E7
1,353.0,2.037666666666667,3.861668047E7
1,354.0,2.1011666666666664,3.789311526E7
1,355.0,2.1360833333333336,3.798545714E7
1,356.0,2.240166666666666,3.719766710000001E7
1,357.0,2.2508333333333335,3.7996683580000006E7
1,358.0,2.1805,3.927489771E7
1,359.0,2.12725,3.955169914E7
1,360.0,2.1290833333333334,3.909308621E7
1,361.0,2.249,3.742349325E7
1,362.0,2.1950000000000003,3.8802578800000004E7
1,363.0,2.2224166666666663,3.837703718000001E7
1,364.0,2.359,3.676042216E7
1,365.0,2.374,3.749592716E7
1,366.0,2.370833333333333,3.8125615779999994E7
1,367.0,2.449,3.739057135E7
1,368.0,2.4413333333333336,3.80614723E7
1,369.0,2.3251666666666666,3.954554503000001E7
1,370.0,2.243,3.9899492690000005E7
1,371.0,2.21425,3.96628732E7
1,372.0,2.231666666666667,3.901107586E7
1,373.0,2.1366666666666667,3.983286337E7
1,374.0,2.230666666666666,3.837430832E7
1,375.0,2.4930000000000003,3.9540963400000006E7
1,376.0,2.689416666666667,4.0211829919999994E7
1,377.0,2.804666666666667,4.153589228999999E7
1,378.0,2.9015,4.208060896E7
1,379.0,2.986166666666666,4.249341742E7
1,380.0,3.048833333333333,4.254228647E7
1,381.0,3.1191666666666666,4.287026799E7
1,382.0,3.164,4.345426108E7
1,383.0,3.2355833333333335,4.352857486E7
1,384.0,3.290833333333333,4.393102374999999E7
1,385.0,3.355,4.383989225E7
1,386.0,3.38,4.4027214949999996E7
1,387.0,3.361416666666667,4.407693646999999E7
1,388.0,3.3475,4.4024776099999994E7
1,389.0,3.4575,4.1226178900000006E7
1,390.0,3.63,3.7905624099999994E7
1,391.0,3.658916666666667,3.86010117E7
1,392.0,3.4436666666666667,4.558990942E7
1,393.0,3.334416666666667,4.6926074730000004E7
1,394.0,3.2399999999999998,4.720745397E7
1,395.0,3.1375,4.720642653E7
1,396.0,3.0216666666666665,4.722270531999999E7
1,397.0,2.8775,4.730884189E7
1,398.0,2.6805833333333333,4.7636359410000004E7
1,399.0,2.689416666666667,4.769051981E7
1,400.0,2.736666666666667,4.772787617E7
1,401.0,2.785833333333333,4.758021886E7
1,402.0,2.8291666666666666,4.758179119E7
1,403.0,2.8385833333333337,4.768436847E7
1,404.0,2.88775,4.706795985E7
1,405.0,2.940833333333334,4.7249043440000005E7
1,406.0,2.993333333333333,4.733055857E7
1,407.0,3.0366666666666666,4.731135417E7
1,408.0,3.0625,4.730749870999999E7
1,409.0,3.1058333333333334,4.721144001E7
1,410.0,3.129166666666666,4.743474228E7
1,411.0,3.1341666666666668,4.7430934440000005E7
1,412.0,3.1466666666666665,4.742698505E7
1,413.0,3.14,4.76729959E7
1,414.0,3.1141666666666663,4.789166587E7
1,415.0,3.1183333333333336,4.774434046000001E7
1,416.0,3.164166666666666,4.612437103000001E7
1,417.0,3.2016666666666667,4.6250592150000006E7
1,418.0,3.236666666666666,4.631141659E7
1,419.0,3.2791666666666663,4.632053318E7
1,420.0,3.316666666666667,4.6344205150000006E7
1,421.0,3.3475,4.628730084E7
1,422.0,3.3674999999999997,4.6330550830000006E7
1,423.0,3.4366666666666665,4.631163492E7
1,424.0,3.4937500000000004,4.632315421E7
1,425.0,3.555,4.6393267550000004E7
1,426.0,3.583333333333333,4.6775964870000005E7
1,427.0,3.6274999999999995,4.670252932000001E7
1,428.0,3.623333333333333,4.891575628E7
1,429.0,3.6575,4.872142763999999E7
1,430.0,3.694166666666667,4.852742500000001E7
1,431.0,3.7216666666666667,4.846765172E7
1,432.0,3.7499999999999996,4.851831257E7
1,433.0,3.7466666666666666,4.894332314E7
1,434.0,3.7316666666666665,4.953408944999999E7
1,435.0,3.737166666666666,4.948488771000001E7
1,436.0,3.7408333333333332,4.950197514E7
1,437.0,3.736666666666667,4.988316143999999E7
1,438.0,3.7475,4.962042124E7
1,439.0,3.7408333333333332,4.981826682E7
1,440.0,3.7608333333333337,4.8962175779999994E7
1,441.0,3.7716666666666665,4.894275847E7
1,442.0,3.7683333333333335,4.9088089699999996E7
1,443.0,3.775,4.909912857000001E7
1,444.0,3.775833333333333,4.912013970999999E7
1,445.0,3.770833333333333,4.9339822650000006E7
1,446.0,3.796666666666667,4.88531581E7
1,447.0,3.8066666666666666,4.886462254E7
1,448.0,3.809166666666666,4.8913773449999996E7
1,449.0,3.805833333333333,4.949184214E7
1,450.0,3.8,4.949708632999999E7
1,451.0,3.785833333333333,4.968889578999999E7
1,452.0,3.7466666666666666,5.1047724480000004E7
1,453.0,3.7383333333333333,5.0869755970000006E7
1,454.0,3.734166666666667,5.064736426E7
1,455.0,3.7174999999999994,5.068514546E7
1,456.0,3.7075,5.067909909E7
1,457.0,3.744166666666667,4.9751283260000005E7
1,458.0,3.748333333333333,4.970086832E7
1,459.0,3.739166666666667,4.967688653E7
1,460.0,3.7425,4.967330533E7
1,461.0,3.7391666666666663,4.975000682E7
1,462.0,3.740833333333333,4.96746915E7
1,463.0,3.7399999999999998,4.9716254809999995E7
1,464.0,3.7341666666666664,4.971885857E7
1,465.0,3.7391666666666667,4.9699613620000005E7
1,466.0,3.7408333333333337,4.9775430300000004E7
1,467.0,3.7383333333333333,4.971932023E7
1,468.0,3.745,4.9733956230000004E7
1,469.0,3.748333333333333,4.967655920999999E7
1,470.0,3.7533333333333334,4.9721058230000004E7
1,471.0,3.7466666666666666,4.973430702E7
1,472.0,3.7516666666666665,4.968064232E7
1,473.0,3.753333333333334,4.96863638E7
1,474.0,3.7574999999999994,4.963431989E7
1,475.0,3.7508333333333335,4.967724919E7
1,476.0,3.7525,4.977431732999998E7
1,477.0,3.7541666666666664,4.972675225E7
1,478.0,3.7516666666666665,4.971951316E7
1,479.0,3.7583333333333333,4.9660963010000005E7
1,480.0,3.7508333333333335,4.968314529E7
1,481.0,3.7566666666666664,4.96671512E7
1,482.0,3.7558333333333334,4.967799434E7
1,483.0,3.7600000000000002,4.965998364E7
1,484.0,3.7533333333333334,4.967842721E7
1,485.0,3.7575,4.9681839519999996E7
1,486.0,3.7525,4.9725846800000004E7
1,487.0,3.7575000000000003,4.9680365949999996E7
1,488.0,3.753333333333333,4.9686800989999995E7
1,489.0,3.7575,4.966312592E7
1,490.0,3.7500000000000004,4.965620703999999E7
1,491.0,3.7541666666666664,4.970487156999999E7
1,492.0,3.756666666666667,4.966302033E7
1,493.0,3.7508333333333335,4.972166365E7
1,494.0,3.7533333333333334,4.968353211E7
1,495.0,3.7525000000000004,4.972762456E7
1,496.0,3.7533333333333334,4.970332908E7
1,497.0,3.7474999999999996,4.971367157000001E7
1,498.0,3.7483333333333335,4.972209399000001E7
1,499.0,3.7516666666666665,4.969914999E7
1,500.0,3.7525000000000004,4.96967503E7
1,501.0,3.746666666666667,4.971712527E7
1,502.0,3.749166666666666,4.969650243E7
1,503.0,3.7491666666666665,4.9697547059999995E7
1,504.0,3.7491666666666665,4.970694917E7
1,505.0,3.743333333333333,4.970305522E7
1,506.0,3.746666666666667,4.97159357E7
1,507.0,3.7449999999999997,4.972094188E7
1,508.0,3.7466666666666666,4.9718660230000004E7
1,509.0,3.7408333333333337,4.972189672E7
1,510.0,3.7449999999999997,4.97051499E7
1,511.0,3.7383333333333333,4.9705408050000004E7
1,512.0,3.7416666666666667,4.968369491E7
1,513.0,3.744166666666667,4.971530136E7
1,514.0,3.736666666666667,4.974141397E7
1,515.0,3.7391666666666667,4.972905217E7
1,516.0,3.7416666666666667,4.972131076E7
1,517.0,3.736666666666667,4.96909804E7
1,518.0,3.74,4.972644574999999E7
1,519.0,3.7408333333333332,4.9673589800000004E7
1,520.0,3.735,4.965198222E7
1,521.0,3.739166666666666,4.970364192E7
1,522.0,3.74,4.972565107000001E7
1,523.0,3.736666666666667,4.967699604E7
1,524.0,3.74,4.967593171E7
1,525.0,3.735,4.966435192E7
1,526.0,3.7375000000000003,4.967217313E7
1,527.0,3.7399999999999998,4.967187325E7
1,528.0,3.735833333333333,4.961548788E7
1,529.0,3.7391666666666667,4.962655722E7
1,530.0,3.7408333333333332,4.965308059E7
1,531.0,3.7375,4.970232274000001E7
1,532.0,3.7391666666666667,4.971662598E7
1,533.0,3.7408333333333332,4.966817620999999E7
1,534.0,3.7416666666666667,4.968192300999999E7
1,535.0,3.7375,4.970439349E7
1,536.0,3.739166666666667,4.9699883410000004E7
1,537.0,3.733333333333333,4.9684165699999996E7
1,538.0,3.738333333333333,4.966651157E7
1,539.0,3.7341666666666664,4.970392947E7
1,540.0,3.739166666666667,4.963691149999999E7
1,541.0,3.7325,4.968967194E7
1,542.0,3.7375,4.968141251E7
1,543.0,3.7308333333333334,4.968048694E7
1,544.0,3.7375,4.963820773E7
1,545.0,3.7408333333333337,4.963221579E7
1,546.0,3.735,4.966293085E7
1,547.0,3.7399999999999998,4.967618628E7
1,548.0,3.733333333333333,4.965366146E7
1,549.0,3.735833333333333,4.965846815999999E7
1,550.0,3.738333333333333,4.9698107230000004E7
1,551.0,3.7341666666666664,4.970061128E7
1,552.0,3.7383333333333333,4.966817017E7
1,553.0,3.7366666666666664,4.9702007910000004E7
1,554.0,3.7391666666666663,4.966722374E7
1,555.0,3.7358333333333333,4.967882722E7
1,556.0,3.736666666666667,4.969342053E7
1,557.0,3.7391666666666663,4.96803356E7
1,558.0,3.7325,4.9683635559999995E7
1,559.0,3.7350000000000003,4.966559774E7
1,560.0,3.7358333333333333,4.9673490309999995E7
1,561.0,3.7308333333333334,4.969769547E7
1,562.0,3.734166666666667,4.968024863999999E7
1,563.0,3.7325,4.966750374E7
1,564.0,3.733333333333333,4.971548439999999E7
1,565.0,3.7274999999999996,4.9685142599999994E7
1,566.0,3.731666666666667,4.970125722E7
1,567.0,3.7316666666666665,4.96764762E7
1,568.0,3.7358333333333333,4.968627352E7
1,569.0,3.73,4.971326728E7
1,570.0,3.730833333333333,4.969697671000001E7
1,571.0,3.7325,4.969874745999999E7
1,572.0,3.7258333333333336,4.970289211E7
1,573.0,3.7291666666666665,4.968220221E7
1,574.0,3.7308333333333334,4.967954072E7
1,575.0,3.7249999999999996,4.969628428E7
1,576.0,3.7266666666666666,4.971058475E7
1,577.0,3.728333333333333,4.970088459E7
1,578.0,3.73,4.970769792999999E7
1,579.0,3.725833333333333,4.968891332E7
1,580.0,3.7283333333333335,4.9669138809999995E7
1,581.0,3.7275,4.969138977E7
1,582.0,3.723333333333333,4.9651656080000006E7
1,583.0,3.7258333333333336,4.9661401370000005E7
1,584.0,3.7283333333333335,4.9657740510000005E7
1,585.0,3.7224999999999997,4.966173336E7
1,586.0,3.7266666666666666,4.966582965E7
1,587.0,3.7300000000000004,4.9642998800000004E7
1,588.0,3.724166666666666,4.96299528E7
1,589.0,3.7274999999999996,4.964338529000001E7
1,590.0,3.7308333333333334,4.963997478E7
1,591.0,3.725,4.9675653470000006E7
1,592.0,3.728333333333333,4.966243181000001E7
1,593.0,3.7316666666666674,4.963269394E7
1,594.0,3.7258333333333336,4.961963978999999E7
1,595.0,3.7291666666666665,4.9656122690000005E7
1,596.0,3.7316666666666665,4.967593661000001E7
1,597.0,3.724166666666667,4.966068445E7
1,598.0,3.7274999999999996,4.967639747999999E7
1,599.0,3.7300000000000004,4.967036567E7
1,600.0,3.7258333333333336,4.962276445E7
